Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV22,OUT046,0.19798163
NCV42,OUT046,0.1338628
FDX26,OUT046,0.17523442
FDI33,OUT018,0.068110794
FDZ14,OUT049,0.12275516
FDG10,OUT013,0.048058756
FDM38,OUT018,0.047297552
FDG26,OUT027,0.45169798
FDH46,OUT035,0.11731313
FDN13,OUT018,0.097021416
FDU57,OUT035,0.17245318
NCI06,OUT046,0.1947586
FDM38,OUT045,0.050394937
NCG42,OUT010,0.018190566
FDL39,OUT045,0.21798258
FDT31,OUT019,0.027573306
FDV59,OUT013,0.26512656
FDB49,OUT035,0.117492
FDD58,OUT049,0.11979381
DRN59,OUT046,0.06428048
FDX48,OUT049,0.17423959
FDQ11,OUT049,0.299627
FDY12,OUT049,0.043154016
FDQ11,OUT045,0.30907878
DRI11,OUT017,0.13461891
FDY32,OUT027,0.31153223
FDS51,OUT045,0.058394335
FDR19,OUT010,0.022027157
DRB13,OUT018,0.21139765
FDS21,OUT035,0.051243514
FDQ40,OUT045,0.21145627
NCE55,OUT013,0.20126805
FDX43,OUT027,0.3168542
FDS12,OUT049,0.15466093
DRK01,OUT027,0.18906543
FDN25,OUT017,0.053456478
FDB60,OUT046,0.21925695
FDQ13,OUT017,0.09331771
DRK13,OUT045,0.21439043
DRF25,OUT018,0.02624473
NCD42,OUT019,0.013878239
FDW25,OUT045,0.091923915
NCV29,OUT027,0.32885477
NCK42,OUT035,0.25489333
DRJ13,OUT027,0.3096132
DRD15,OUT017,0.26116255
FDM27,OUT045,0.17702101
FDZ50,OUT018,0.20317417
FDC04,OUT046,0.24700108
FDF50,OUT049,0.24205573
FDP15,OUT045,0.29698956
FDK46,OUT035,0.33207136
FDZ56,OUT018,0.18166602
FDY60,OUT049,0.16665801
FDB10,OUT035,0.2994826
FDR57,OUT045,0.17287989
FDU58,OUT049,0.21340826
FDH02,OUT046,0.1211891
FDP48,OUT013,0.20957918
FDI46,OUT035,0.3214276
FDW56,OUT013,0.24258338
NCM19,OUT010,0.018783636
FDS50,OUT027,0.4156473
FDK24,OUT013,0.026243523
FDO36,OUT017,0.22064738
FDK45,OUT027,0.22666685
NCL05,OUT045,0.036326647
FDL32,OUT018,0.09388011
FDA28,OUT049,0.13020037
FDY36,OUT018,0.052450202
FDP32,OUT018,0.12932537
FDL50,OUT046,0.16883816
DRC24,OUT049,0.17432022
NCS18,OUT017,0.119542815
FDD16,OUT017,0.07627575
NCV18,OUT013,0.06327178
FDX07,OUT046,0.21047704
NCZ05,OUT027,0.20738782
NCI31,OUT013,0.029761827
FDK14,OUT049,0.09282988
NCR06,OUT045,0.039790384
NCF54,OUT049,0.20291688
DRG23,OUT010,0.0
FDD53,OUT046,0.053342074
NCM31,OUT027,0.26412678
FDT16,OUT017,0.31412324
FDR40,OUT035,0.093033925
DRG25,OUT017,0.20355698
FDT10,OUT035,0.04869934
FDY32,OUT013,0.18750794
FDN50,OUT035,0.09463938
FDZ35,OUT019,0.013878239
NCP54,OUT045,0.1355419
NCD07,OUT035,0.12707093
FDS02,OUT018,0.22384231
DRN59,OUT018,0.041500032
DRB24,OUT013,0.19353762
FDP37,OUT027,0.23043482
DRB01,OUT018,0.20106976
FDR47,OUT046,0.23092896
NCM31,OUT010,0.0
NCF06,OUT027,0.46125552
NCV17,OUT027,0.24970803
FDS10,OUT049,0.20582166
FDN52,OUT035,0.08600167
FDZ48,OUT013,0.112942986
FDJ48,OUT049,0.33820865
DRB13,OUT027,0.3535242
FDV59,OUT017,0.2533338
FDL32,OUT035,0.11372954
FDZ12,OUT035,0.16389628
NCR06,OUT027,0.048148498
FDP51,OUT017,0.13566725
FDY22,OUT013,0.14378254
FDZ38,OUT049,0.19162555
NCO54,OUT035,0.06299086
FDR23,OUT035,0.21614975
FDM38,OUT049,0.046181545
FDS25,OUT013,0.09796546
FDZ22,OUT013,0.068033785
FDZ20,OUT019,0.04868877
FDD45,OUT010,0.0
FDN03,OUT049,0.21501161
NCW30,OUT046,0.2655789
FDY24,OUT027,0.11137092
FDJ26,OUT019,0.03650468
FDM15,OUT049,0.18536596
NCW54,OUT027,0.11169749
FDA23,OUT045,0.10212783
FDA39,OUT019,0.013878239
FDZ12,OUT017,0.15884866
NCB42,OUT046,0.14924994
FDL16,OUT046,0.05078113
FDO24,OUT019,0.018312799
NCP42,OUT046,0.21709579
FDR19,OUT018,0.14211601
DRL01,OUT045,0.25647563
FDV37,OUT046,0.25532168
FDI41,OUT010,0.029152032
FDF58,OUT049,0.06936878
NCF43,OUT018,0.14290856
FDN02,OUT049,0.24075101
NCP41,OUT035,0.13430123
NCY17,OUT027,0.09729947
FDL58,OUT027,0.44694582
NCA30,OUT027,0.3514963
FDE46,OUT018,0.15270282
FDY38,OUT035,0.28041068
NCH29,OUT027,0.18967736
FDO20,OUT045,0.2980338
FDP44,OUT018,0.08165378
FDM02,OUT027,0.16631192
FDJ14,OUT027,0.15460895
FDH04,OUT010,0.018336862
DRK23,OUT046,0.2946677
NCW05,OUT046,0.11506778
FDF12,OUT049,0.17598732
FDL51,OUT019,0.0413399
FDN03,OUT018,0.25811547
DRJ37,OUT049,0.19932994
FDM12,OUT019,0.027860556
FDA16,OUT045,0.24596427
NCB07,OUT017,0.23865303
NCI17,OUT019,0.013878239
FDR51,OUT046,0.15752879
FDJ55,OUT045,0.26616937
NCZ17,OUT013,0.026988592
FDU25,OUT013,0.040199757
NCG18,OUT045,0.1134124
DRM11,OUT017,0.2975634
FDH16,OUT035,0.11167765
FDZ04,OUT018,0.041007556
NCX53,OUT035,0.18248972
FDX38,OUT027,0.10395324
FDX09,OUT046,0.1989584
NCW05,OUT018,0.112465024
NCS41,OUT017,0.21650778
FDI26,OUT046,0.21037607
NCZ41,OUT027,0.24019414
NCK06,OUT046,0.15335374
FDX23,OUT027,0.17626534
NCA42,OUT046,0.18424301
FDC20,OUT049,0.057796873
DRC49,OUT018,0.14671801
FDX01,OUT013,0.12291164
FDC08,OUT045,0.25011298
FDC02,OUT017,0.26634568
FDK10,OUT045,0.20209204
DRC24,OUT013,0.1695203
FDW16,OUT019,0.013878239
NCU06,OUT018,0.2535738
DRA59,OUT045,0.20373398
FDR24,OUT019,0.013878239
DRL35,OUT018,0.03946734
FDA49,OUT013,0.071210586
NCC55,OUT046,0.03998276
DRD24,OUT019,0.013878239
NCE55,OUT049,0.23872575
FDT33,OUT045,0.19543381
NCT53,OUT013,0.18506311
FDS26,OUT046,0.24972603
FDL22,OUT018,0.07083804
FDP44,OUT017,0.113227144
FDC52,OUT018,0.15394583
FDI53,OUT010,0.027292166
FDZ23,OUT046,0.21861766
NCT18,OUT013,0.20989361
FDR13,OUT046,0.16037367
FDB09,OUT010,0.0
FDZ60,OUT013,0.10262312
FDB11,OUT046,0.27556592
FDC10,OUT018,0.1027302
FDW56,OUT035,0.22533563
FDK14,OUT027,0.17725118
DRE27,OUT027,0.20359243
FDA38,OUT017,0.26178113
FDT11,OUT045,0.22216219
FDP15,OUT035,0.32423452
FDV27,OUT035,0.09838227
FDS36,OUT027,0.21040602
FDY40,OUT027,0.102775745
NCF19,OUT049,0.057562843
FDF53,OUT045,0.21839002
FDS14,OUT027,0.3084532
FDE56,OUT046,0.05598052
FDZ19,OUT035,0.20093682
FDZ46,OUT013,0.10394834
FDR16,OUT046,0.25527003
FDG29,OUT018,0.037558496
NCE30,OUT017,0.2528121
FDZ40,OUT046,0.068456285
FDG58,OUT018,0.15389715
DRH03,OUT013,0.08885493
FDZ47,OUT045,0.09513431
FDV04,OUT018,0.15657066
FDZ10,OUT018,0.115292504
FDG46,OUT017,0.12355156
NCF07,OUT045,0.09751866
FDY44,OUT035,0.24248156
FDB21,OUT013,0.31120917
FDS20,OUT035,0.21434075
FDS49,OUT049,0.08957035
FDX55,OUT027,0.40771508
NCQ02,OUT018,0.20702174
FDR25,OUT013,0.32438588
DRG39,OUT045,0.04936403
FDB46,OUT046,0.25223032
NCC30,OUT018,0.19518082
FDE58,OUT035,0.14314413
FDC05,OUT019,0.028657068
FDY15,OUT046,0.16239898
FDG14,OUT046,0.20058833
FDL08,OUT049,0.28904197
FDQ47,OUT013,0.03185658
FDN12,OUT035,0.12557678
FDW10,OUT013,0.19972746
FDD02,OUT035,0.14162146
FDX35,OUT010,0.023062682
FDT35,OUT046,0.21462484
DRN47,OUT019,0.020541899
FDB11,OUT010,0.0061269584
FDN20,OUT045,0.19560185
FDB59,OUT035,0.2527224
FDJ58,OUT045,0.20440227
FDU60,OUT046,0.19520213
FDS03,OUT049,0.06780789
FDU40,OUT019,0.022663865
DRH15,OUT049,0.038950093
FDD04,OUT027,0.28702083
FDQ01,OUT046,0.31519747
FDF28,OUT035,0.14712444
FDD22,OUT010,0.0
FDY19,OUT046,0.118928164
FDN33,OUT035,0.09637444
FDV36,OUT035,0.15626098
FDW01,OUT010,0.02384299
FDJ28,OUT049,0.23176534
FDB17,OUT035,0.225459
FDM40,OUT049,0.17031679
FDV46,OUT045,0.16360293
FDQ44,OUT049,0.13322978
NCD42,OUT046,0.053957924
DRH37,OUT046,0.15993755
FDR10,OUT018,0.17181428
NCD06,OUT027,0.088720456
FDI53,OUT046,0.19242598
FDG16,OUT035,0.27315977
DRB25,OUT046,0.10913518
FDY09,OUT046,0.19553132
FDX48,OUT045,0.18894999
FDC03,OUT010,0.023705598
FDT47,OUT035,0.11356245
FDW44,OUT027,0.31097788
FDT24,OUT017,0.08163813
FDT12,OUT019,0.05319923
NCS38,OUT035,0.12921242
FDO39,OUT035,0.20781133
FDA13,OUT046,0.058292657
FDO48,OUT035,0.2821713
DRJ01,OUT017,0.1644835
FDD53,OUT018,0.036365695
NCT05,OUT049,0.32277295
FDQ51,OUT045,0.03963969
FDU60,OUT013,0.19720244
FDC59,OUT046,0.09216713
FDP36,OUT035,0.047624514
NCM19,OUT017,0.12793252
FDL16,OUT035,0.048722178
FDE50,OUT018,0.2304923
NCR18,OUT013,0.035522312
NCD30,OUT035,0.11792246
FDH31,OUT013,0.09755174
FDD56,OUT019,0.017401498
FDC47,OUT049,0.29340506
FDZ21,OUT045,0.09961216
FDM01,OUT049,0.09824431
FDF24,OUT013,0.07083078
FDW23,OUT017,0.046495132
FDY52,OUT018,0.041564915
DRH37,OUT027,0.31789088
DRO47,OUT027,0.21468511
FDR25,OUT049,0.30085874
FDQ24,OUT027,0.45426595
DRJ51,OUT018,0.2399305
NCU06,OUT035,0.28642142
NCV18,OUT018,0.073901735
NCC06,OUT027,0.25204635
FDZ01,OUT018,0.08862716
FDT14,OUT017,0.13082701
FDD11,OUT019,0.048854515
FDN09,OUT017,0.29114217
NCO18,OUT010,0.0
FDZ50,OUT045,0.2143579
FDS44,OUT013,0.2809854
FDI36,OUT045,0.23684658
FDA26,OUT010,0.047092885
NCY53,OUT049,0.113954514
FDF32,OUT049,0.23833185
FDF59,OUT010,0.020923704
FDB20,OUT046,0.08825229
DRH11,OUT035,0.079334415
FDT03,OUT049,0.21280609
NCH06,OUT035,0.3116397
FDR55,OUT049,0.21267979
FDI10,OUT035,0.20363232
FDZ12,OUT045,0.14624055
FDM12,OUT049,0.21614817
DRB25,OUT045,0.10559614
NCS41,OUT013,0.21290743
NCT53,OUT049,0.19165869
NCD55,OUT013,0.032331783
FDY08,OUT049,0.14280444
NCP55,OUT049,0.051853307
FDA33,OUT013,0.1683357
FDQ33,OUT013,0.15690807
FDE45,OUT027,0.34104484
FDT26,OUT013,0.12520881
NCV53,OUT049,0.3316446
FDK60,OUT027,0.18520774
NCJ29,OUT046,0.1131103
FDI15,OUT045,0.3025604
FDX21,OUT013,0.10021122
FDV49,OUT019,0.052561536
DRO59,OUT046,0.10533524
FDZ14,OUT045,0.12736036
FDP32,OUT027,0.25133517
FDC33,OUT017,0.23126961
FDT14,OUT010,0.019973027
NCN54,OUT027,0.1230203
FDR57,OUT027,0.28154892
DRK12,OUT046,0.029332392
FDX52,OUT049,0.2292448
FDX08,OUT010,0.0
FDP10,OUT010,0.013878239
NCP50,OUT045,0.07740199
NCL06,OUT013,0.31549764
FDP25,OUT013,0.2678121
FDE53,OUT013,0.10256032
FDL27,OUT017,0.06563889
FDC35,OUT049,0.24704483
DRJ47,OUT010,0.0328279
FDD16,OUT018,0.0659535
NCN42,OUT049,0.16651833
FDC38,OUT027,0.24426335
NCO07,OUT045,0.23763546
FDQ20,OUT049,0.03630292
FDI32,OUT046,0.10718364
FDN20,OUT010,0.0
DRJ51,OUT027,0.43039668
FDU08,OUT045,0.094873086
DRN37,OUT019,0.013878239
FDD05,OUT010,0.018286752
FDW15,OUT046,0.17212255
FDI52,OUT046,0.13452119
DRM11,OUT049,0.34645724
NCO06,OUT045,0.031632364
FDU38,OUT049,0.2625143
FDU59,OUT018,0.17101595
FDJ10,OUT046,0.15414298
FDM13,OUT049,0.15661268
NCJ30,OUT019,0.013878239
FDM45,OUT018,0.107378595
FDP36,OUT045,0.043946654
NCD30,OUT010,0.013878239
FDN48,OUT017,0.108824804
FDY32,OUT049,0.18759398
FDU47,OUT046,0.18345255
FDF17,OUT019,0.023657579
FDP34,OUT017,0.17938489
FDA47,OUT049,0.17799602
DRD27,OUT027,0.18742596
FDW38,OUT045,0.048635
FDZ15,OUT019,0.013878239
FDZ03,OUT027,0.34105268
NCN19,OUT049,0.22112459
FDG02,OUT035,0.23718502
FDS31,OUT035,0.2228094
FDW43,OUT019,0.05051624
FDZ47,OUT010,0.013878239
FDO57,OUT017,0.19505796
NCL07,OUT013,0.031649478
NCV42,OUT013,0.116020106
FDP40,OUT017,0.124547966
FDP48,OUT019,0.030189388
FDH21,OUT017,0.1894724
NCP02,OUT049,0.06445154
FDK24,OUT049,0.050437212
FDC41,OUT045,0.08316997
FDF08,OUT017,0.0865764
FDO49,OUT017,0.0447371
FDS56,OUT027,0.45471624
FDX46,OUT018,0.04371817
FDQ07,OUT013,0.26174194
FDC32,OUT010,0.013878239
FDT21,OUT019,0.047715448
FDG58,OUT045,0.18030788
FDW14,OUT049,0.07974448
DRA12,OUT027,0.2788765
FDV27,OUT013,0.073983185
DRD25,OUT013,0.1219063
DRF48,OUT027,0.3563615
FDX24,OUT017,0.09968211
DRJ51,OUT046,0.23435004
FDE45,OUT045,0.20014654
FDE14,OUT046,0.14222378
FDG53,OUT045,0.14693055
FDT08,OUT046,0.15412289
DRC27,OUT027,0.452556
FDG20,OUT035,0.20013084
FDC21,OUT046,0.13224296
FDV31,OUT018,0.18934289
FDB58,OUT045,0.1659804
FDV23,OUT046,0.16145161
FDA25,OUT019,0.013878239
FDC15,OUT046,0.13974763
FDU47,OUT049,0.122954026
FDE23,OUT013,0.04992739
FDS08,OUT013,0.22296037
FDW03,OUT027,0.19692047
FDJ60,OUT018,0.17637245
FDM34,OUT017,0.14950247
FDW33,OUT013,0.090426356
FDZ40,OUT013,0.03511692
FDE33,OUT018,0.06386432
NCC06,OUT010,0.019944884
FDU11,OUT046,0.15228783
FDL44,OUT017,0.19636557
NCZ29,OUT017,0.1478692
FDG28,OUT010,0.0061496785
FDL12,OUT018,0.0453735
FDD52,OUT017,0.111541316
FDO15,OUT013,0.059899345
NCN29,OUT027,0.11625346
FDW36,OUT013,0.10121053
FDB21,OUT046,0.26208904
FDZ28,OUT013,0.13498838
FDY10,OUT035,0.13707946
DRG39,OUT017,0.057338238
FDN28,OUT013,0.09721523
FDV15,OUT035,0.11535778
DRI13,OUT035,0.26861683
FDH20,OUT046,0.11752861
FDY51,OUT013,0.27643195
FDE16,OUT013,0.25690424
FDX40,OUT018,0.035995357
FDC48,OUT018,0.06351814
FDS14,OUT046,0.1760627
FDX56,OUT017,0.25503513
FDI10,OUT046,0.21150589
FDI14,OUT013,0.15273814
DRM48,OUT013,0.024355236
NCH07,OUT027,0.3037965
FDY26,OUT013,0.25397667
FDD02,OUT027,0.23316865
FDM12,OUT046,0.2212385
DRF01,OUT010,0.02277615
FDV36,OUT046,0.13720451
DRI59,OUT013,0.26999393
FDV03,OUT018,0.16323844
FDO39,OUT017,0.2095125
NCB07,OUT018,0.2151705
FDH38,OUT027,0.23291017
FDZ13,OUT035,0.04622657
NCZ30,OUT046,0.14736746
NCA06,OUT035,0.026085991
FDB04,OUT049,0.08852151
FDN50,OUT013,0.077780366
NCG06,OUT049,0.30514506
NCY17,OUT018,0.043620966
FDC23,OUT046,0.21990114
FDK33,OUT049,0.2472619
FDR03,OUT049,0.25349715
FDZ07,OUT045,0.054100126
FDO38,OUT013,0.05927369
FDS59,OUT046,0.15252197
DRM11,OUT019,0.04592213
FDX52,OUT027,0.33505628
DRJ35,OUT018,0.04046905
NCP53,OUT046,0.26342937
FDW15,OUT019,0.017435338
DRI47,OUT045,0.16926713
DRZ11,OUT035,0.13219142
FDS02,OUT013,0.22799501
DRD49,OUT018,0.26262417
FDW38,OUT049,0.041700006
FDR21,OUT019,0.013878239
FDE40,OUT013,0.048772044
FDI02,OUT045,0.10611016
FDQ04,OUT045,0.037501678
FDY14,OUT017,0.30129895
NCT54,OUT046,0.10321137
DRD25,OUT017,0.11406372
DRE01,OUT045,0.26473445
FDJ12,OUT010,0.0
NCZ05,OUT049,0.119841926
DRB25,OUT019,0.013878239
NCC31,OUT045,0.16448323
FDM16,OUT045,0.07330292
DRG11,OUT049,0.12308514
FDV24,OUT027,0.283482
FDV43,OUT046,0.040853597
FDG05,OUT018,0.15249416
FDV23,OUT010,0.019699201
FDI58,OUT018,0.07038498
FDQ11,OUT017,0.30952588
FDC05,OUT027,0.3320946
FDF40,OUT013,0.29824707
FDU02,OUT018,0.2425201
FDT32,OUT013,0.22101371
NCF06,OUT017,0.29409614
FDT46,OUT013,0.03793975
FDR58,OUT010,0.0
FDY04,OUT046,0.19872119
FDT58,OUT045,0.17773291
FDE46,OUT049,0.17390743
DRH11,OUT017,0.06916076
DRI51,OUT046,0.16550246
FDC35,OUT017,0.23597234
FDP45,OUT035,0.33281308
FDC45,OUT017,0.2019623
FDU01,OUT045,0.22257634
FDJ53,OUT010,0.0
FDJ46,OUT017,0.19557936
FDX07,OUT013,0.22585164
NCI30,OUT049,0.2897794
FDE47,OUT027,0.24432811
FDV48,OUT045,0.078134425
FDN16,OUT019,0.013878239
FDM52,OUT013,0.16612794
FDA32,OUT027,0.40415227
FDH05,OUT017,0.27470657
FDW25,OUT010,0.015327821
FDQ09,OUT046,0.13633716
NCM17,OUT010,0.013878239
DRM59,OUT046,0.18706574
FDV47,OUT027,0.172903
DRE15,OUT035,0.086059965
FDS25,OUT010,0.0207431
NCZ05,OUT018,0.09576521
NCV05,OUT019,0.013878239
DRM37,OUT046,0.19530998
FDV58,OUT027,0.35724878
FDN22,OUT027,0.437454
NCO06,OUT049,0.035038307
FDT56,OUT019,0.013878239
FDM02,OUT013,0.067418374
FDA09,OUT046,0.21506912
NCC06,OUT035,0.1564313
NCL54,OUT049,0.23670106
NCB55,OUT017,0.07047295
FDB12,OUT017,0.1155313
NCA54,OUT049,0.21165825
NCS38,OUT049,0.13634765
FDC02,OUT049,0.29465982
FDK44,OUT019,0.013878239
FDE16,OUT035,0.25482565
NCS05,OUT035,0.16581528
FDZ59,OUT045,0.18373513
FDI20,OUT017,0.25497004
FDQ14,OUT046,0.164183
FDF53,OUT017,0.21941705
FDW25,OUT017,0.10185837
NCQ43,OUT010,0.015360301
FDX52,OUT013,0.2282105
FDE28,OUT045,0.2688176
FDN15,OUT017,0.16223748
FDO28,OUT017,0.13204034
FDQ33,OUT045,0.16732162
FDM22,OUT010,0.013878239
FDJ03,OUT017,0.043246526
FDI16,OUT045,0.041840516
FDI09,OUT027,0.3927341
FDX55,OUT013,0.2594531
FDS23,OUT027,0.2351542
DRC12,OUT045,0.22559035
FDH41,OUT049,0.28740734
FDN01,OUT013,0.19447845
FDV55,OUT045,0.1661789
NCJ19,OUT013,0.03494564
NCY29,OUT010,0.013878239
FDP03,OUT018,0.11130574
FDZ52,OUT045,0.12350557
FDH31,OUT010,0.021776961
FDQ19,OUT018,0.25453714
FDS15,OUT035,0.11555213
FDN32,OUT017,0.2191983
FDH32,OUT049,0.117315724
FDF33,OUT017,0.12841317
FDJ22,OUT046,0.20795639
FDG56,OUT010,0.013878239
FDC05,OUT046,0.23918629
FDK09,OUT013,0.26537776
NCV29,OUT045,0.20322274
NCC43,OUT019,0.03963285
NCA42,OUT049,0.183276
FDC10,OUT046,0.14491501
FDC16,OUT013,0.07783925
NCL17,OUT013,0.14539033
FDA51,OUT035,0.111391544
FDW01,OUT017,0.1787396
NCF30,OUT045,0.14178859
FDN49,OUT013,0.0381449
FDY20,OUT045,0.09454851
FDC15,OUT045,0.17306197
FDY24,OUT046,0.042221755
NCG43,OUT017,0.102855265
FDA48,OUT013,0.26840752
NCF55,OUT017,0.040169857
FDL38,OUT049,0.07739282
NCQ29,OUT018,0.2546699
FDC34,OUT017,0.17938304
FDP36,OUT027,0.123897076
FDN50,OUT010,0.017529856
FDO23,OUT049,0.08698565
FDT56,OUT013,0.04537601
FDT13,OUT027,0.34076342
FDZ03,OUT013,0.21611474
FDQ03,OUT010,0.037271433
FDU44,OUT045,0.18958789
FDD03,OUT049,0.28011188
NCH30,OUT013,0.111375585
FDS60,OUT010,0.0121373255
FDG08,OUT046,0.19469334
FDX38,OUT017,0.04221022
FDD22,OUT017,0.13004452
FDW51,OUT013,0.2617241
FDL09,OUT017,0.19843034
FDZ60,OUT045,0.12113157
NCH07,OUT046,0.16420205
NCQ41,OUT049,0.23192678
FDW04,OUT049,0.1361252
FDI08,OUT027,0.4319559
FDR19,OUT019,0.013878239
FDV13,OUT046,0.12588592
FDB52,OUT017,0.30696195
FDZ48,OUT027,0.22259946
NCO14,OUT049,0.05048792
FDZ50,OUT013,0.21299264
FDN27,OUT019,0.013878239
FDQ60,OUT013,0.11094142
FDR49,OUT017,0.058432624
DRJ35,OUT027,0.13988559
DRI49,OUT017,0.09738004
FDB47,OUT017,0.23507947
FDP37,OUT010,0.018283356
FDR26,OUT049,0.20067121
FDY31,OUT019,0.013878239
FDC11,OUT045,0.08469358
DRP47,OUT035,0.33407304
NCY54,OUT018,0.18769895
FDR27,OUT046,0.15142646
FDQ21,OUT019,0.013878239
NCQ29,OUT035,0.3480391
FDJ02,OUT046,0.19716802
FDE21,OUT018,0.102385566
FDM39,OUT046,0.20225301
FDZ01,OUT017,0.10552985
NCB19,OUT018,0.0785387
FDU03,OUT046,0.20070416
FDP27,OUT049,0.27260882
DRF01,OUT045,0.14350396
FDM03,OUT049,0.12708507
FDV01,OUT046,0.19715689
FDS16,OUT046,0.18297611
FDO45,OUT035,0.100131564
NCX06,OUT035,0.23105311
FDP13,OUT046,0.04091236
NCR38,OUT018,0.24843255
FDA01,OUT013,0.049413882
FDT26,OUT017,0.13694322
FDD44,OUT027,0.44524863
FDB26,OUT013,0.04903706
FDP45,OUT019,0.059319645
NCP55,OUT046,0.09278444
FDT23,OUT017,0.08134354
FDO51,OUT045,0.034280863
FDA44,OUT046,0.050889283
NCJ31,OUT018,0.2842817
FDX37,OUT045,0.10810266
NCD18,OUT049,0.2716047
FDN40,OUT027,0.2888664
FDL33,OUT017,0.21096195
DRF48,OUT035,0.21279646
FDW08,OUT035,0.11412637
FDX39,OUT018,0.24476543
FDB38,OUT049,0.1729209
FDY46,OUT018,0.20017447
NCB06,OUT049,0.17959245
FDA34,OUT035,0.22331025
FDA35,OUT045,0.13959606
FDQ07,OUT035,0.26900083
FDU32,OUT045,0.120407045
FDU26,OUT013,0.127285
FDU13,OUT010,0.0056191282
FDO09,OUT035,0.34020054
FDW03,OUT019,0.013878239
FDB38,OUT013,0.18535627
FDL26,OUT010,0.022458136
NCN43,OUT045,0.13872445
FDH08,OUT045,0.25580078
NCC31,OUT019,0.014566378
FDH14,OUT035,0.16220354
FDL40,OUT017,0.10544763
FDD20,OUT035,0.1527361
NCV53,OUT035,0.30902135
FDD16,OUT045,0.07160589
FDP24,OUT035,0.13758938
FDQ25,OUT045,0.20708014
FDM38,OUT035,0.059445396
NCT18,OUT010,0.0
FDM34,OUT049,0.14768696
DRH37,OUT010,0.0
NCE07,OUT013,0.16681105
FDG12,OUT013,0.12319485
FDB59,OUT010,0.0
FDS10,OUT018,0.18704987
FDN21,OUT010,0.0
FDM02,OUT045,0.086548045
FDO44,OUT049,0.13415715
NCN17,OUT017,0.12014196
FDH16,OUT018,0.078204945
FDL44,OUT046,0.16961987
FDY47,OUT017,0.14148284
DRI39,OUT046,0.045974858
NCX54,OUT018,0.09542311
FDE59,OUT046,0.063002236
FDO46,OUT045,0.22403477
DRE13,OUT046,0.10809315
FDW14,OUT013,0.07490157
FDF35,OUT046,0.1355008
FDO50,OUT019,0.013878239
DRF49,OUT017,0.11790648
FDT60,OUT049,0.15008064
FDP38,OUT045,0.049398713
FDA31,OUT027,0.32904655
FDY52,OUT010,0.013878239
FDD03,OUT027,0.43334195
FDN52,OUT018,0.064208254
FDU20,OUT010,0.02840877
FDD22,OUT035,0.1282881
NCB55,OUT019,0.013878239
FDN27,OUT045,0.14147192
FDD16,OUT013,0.06344179
FDW48,OUT046,0.086820714
DRN35,OUT045,0.03748741
FDX25,OUT049,0.20616063
DRD49,OUT049,0.34742147
FDE21,OUT019,0.013878239
FDN44,OUT035,0.19560611
DRC01,OUT049,0.039029766
NCK30,OUT046,0.26253814
FDU39,OUT013,0.041983582
FDB49,OUT013,0.09257747
FDS12,OUT045,0.1342863
FDR57,OUT018,0.1573435
FDX22,OUT027,0.36430869
FDC60,OUT013,0.06459471
NCE42,OUT049,0.26799446
NCK42,OUT049,0.29856467
DRE01,OUT017,0.26844612
FDE57,OUT018,0.14006858
DRK59,OUT019,0.04461
FDB10,OUT027,0.42845947
FDQ25,OUT046,0.23673934
FDY26,OUT017,0.24948783
FDG28,OUT049,0.25833905
FDM14,OUT049,0.12064234
NCH29,OUT049,0.11342452
FDD48,OUT049,0.1353235
FDC17,OUT045,0.24466388
DRH49,OUT027,0.13008116
FDN44,OUT018,0.1683466
FDC29,OUT045,0.1276319
DRK01,OUT019,0.013878239
FDD48,OUT017,0.12545641
FDB59,OUT013,0.23197107
FDY45,OUT010,0.0
FDX60,OUT035,0.087715864
FDT09,OUT010,0.030334955
DRB24,OUT018,0.1594458
FDL13,OUT035,0.30092567
FDN16,OUT035,0.11374437
FDK57,OUT013,0.116472125
FDO22,OUT027,0.16638394
FDC57,OUT010,0.06391833
FDZ13,OUT027,0.09019706
FDW27,OUT013,0.16398036
FDX10,OUT049,0.041333403
FDY08,OUT018,0.13617177
FDA49,OUT017,0.09135849
FDC32,OUT018,0.07751459
FDO04,OUT035,0.0632662
NCZ54,OUT013,0.1746631
FDY40,OUT045,0.042681143
FDW36,OUT045,0.11113716
FDE11,OUT017,0.20904021
DRE37,OUT045,0.20954755
NCK19,OUT017,0.22561371
FDT19,OUT035,0.19582853
FDE56,OUT045,0.040792756
FDZ57,OUT010,0.022549078
FDB35,OUT035,0.0940572
FDF09,OUT010,0.013878239
FDO34,OUT046,0.18840627
FDA55,OUT046,0.25416774
NCM18,OUT035,0.069982216
FDJ20,OUT019,0.013878239
DRQ35,OUT019,0.013878239
FDG02,OUT013,0.22659656
NCU29,OUT018,0.1440856
FDL27,OUT027,0.08996238
NCA54,OUT035,0.22503577
FDJ32,OUT035,0.07564321
FDB21,OUT019,0.028977431
FDR46,OUT035,0.1627737
FDZ32,OUT046,0.12573425
DRF36,OUT017,0.22209238
NCU54,OUT017,0.23116894
NCI31,OUT017,0.043140113
DRA59,OUT035,0.21066499
NCC55,OUT045,0.034106933
FDE44,OUT018,0.035549343
NCN26,OUT018,0.1061711
FDC11,OUT049,0.07042258
FDV24,OUT035,0.17063645
FDR40,OUT019,0.013878239
NCQ17,OUT049,0.18726265
FDC46,OUT045,0.21407121
